Simulation	const ed num Emergency Room	const mipw time Treatment LOS[mbed2]	const mipw time Treatment LOS[mbed3]	const sipw time Treatment LOS[mbed2]	const sipw time Treatment LOS[mbed3]	const surg num PostOp Beds	edMeanValue ppd	init L MEDBED AVAIL[mbed1]	init L MEDBED AVAIL[mbed2]	init L MEDBED AVAIL[mbed3]	init L SURGBED AVAIL[mbed1]	init L SURGBED AVAIL[mbed2]	init L SURGBED AVAIL[mbed3]	init L SURGERY OR AVAIL	isuMeanValue ppd	osuMeanValue ppd	f1pcntEDLWBS	f2pcntEDRMBLKD	f3timeEDdischarge	f4timeEDadmission	f5pcntSUcompletion	f6timeSUcompletion	f7numICUoccupy	f8numPCUoccupy	f9numACUoccupy	yOEE1avail	yOEE1c	yOEE1perf	yOEE1qual
322	19	31.518	134.88	30.87	120.48	9	34.25	11	10	15	6	7	16	2	9.52	6.832	0.508415286	0.837438	5.78544	142.6891429	0.469752571	22.65907143	35603771.43	18183942.86	2237597.143	0.125251286	0.028154986	0.585411286	0.386471429
323	10	21.798	74.784	24.75	135.84	5	44.21	14	9	43	7	13	21	6	8.496	18.448	0	0.029415343	3.483154286	4.481955714	0.319482714	32.12392857	33661642.86	12957671.43	3114807.143	0.968691857	0.801073857	1.228528571	0.678221286
324	15	21.294	115.872	30.942	117.792	3	43.73	15	13	28	7	15	29	2	5.488	15.248	0.129296286	0.581921	4.645622857	38.4179	0.970863	4.962135714	33226257.14	16623328.57	522838.1429	0.362440857	0.128179857	0.751699286	0.474237857
325	15	34.542	99.36	35.694	89.76	7	21.47	6	8	37	6	9	34	5	15.632	19.088	0	0.009523243	3.582501429	4.58273	0.841159	3.140768571	25250471.43	3560040	7392548.571	0.989923	0.813119857	1.210891429	0.684506571
326	14	35.766	86.304	27.414	141.408	6	31.55	14	11	34	5	6	47	4	7.376	7.632	0	0.014994114	3.54631	4.545764286	0.99992	2.771655714	31432000	4005470	4603987.143	0.984119143	0.810707571	1.217794286	0.682172143
327	17	34.218	128.544	27.45	67.104	12	38.57	10	14	12	10	7	22	3	9.712	15.472	0.640218429	0.857930429	6.005067143	158.0007143	0.999582286	3.581205714	32776671.43	12746714.29	249163.1429	0.117091429	0.025303457	0.567533714	0.383270429
328	12	33.39	139.488	24.93	102.816	5	30.17	7	8	37	11	11	48	5	12.976	13.552	0	0.016727814	3.551864286	4.551394286	0.99992	4.021547143	26940771.43	1479430	869036.2857	0.982295286	0.808847286	1.216745714	0.682533429
329	21	18.414	56.16	18.81	132.384	8	41.57	7	13	25	14	7	30	4	8.912	6.064	0	0.013170857	3.501041429	4.499861429	0.765425286	13.12584286	31321071.43	6664638.571	12755.2	0.985984571	0.814449857	1.225535714	0.679227
330	15	27.882	108.96	20.682	72.096	8	39.53	12	13	22	12	8	44	3	14.288	8.976	0.235445429	0.673575143	5.051427143	54.33962857	0.839842857	7.622854286	30528442.86	3587798.571	1314317.143	0.284196143	0.084598329	0.684300143	0.440823714
331	19	35.802	69.408	19.206	75.552	8	29.39	11	6	30	8	9	33	5	11.76	7.888	0	0.010291786	3.554108571	4.553682857	0.998532429	2.765518571	28616457.14	158660.1429	4773695.714	0.989086714	0.814346143	1.216352857	0.682665
332	15	27.99	83.808	26.586	140.64	7	34.13	11	6	36	10	8	26	3	6.544	14.8	0	0.015138986	3.518312857	4.517377143	0.654658	11.20212857	33567357.14	2723720	1354452.857	0.983925714	0.811887	1.22274	0.680256143
333	19	34.29	70.752	18.342	59.04	5	20.09	15	9	43	8	8	29	6	17.904	7.6	0	0.007035124	3.586998571	4.587358571	0.790622143	3.850697143	31523571.43	3453232.857	18662114.29	0.992539571	0.815105571	1.210095714	0.684832429
334	23	18.522	131.424	34.002	76.128	3	48.83	11	12	34	12	10	40	5	6.224	17.424	0.129936429	0.650844	4.577227143	56.40528571	0.973716429	5.99312	32606642.86	7983748.571	1606144.286	0.263073143	0.092190157	0.745273143	0.473510714
335	16	34.002	143.328	31.41	105.504	9	25.61	6	11	13	6	8	48	6	7.984	18	0.465682571	0.832267714	5.741337143	146.46	0.99992	2.737305714	29077057.14	13273271.43	6518241.429	0.122770429	0.028436357	0.588796714	0.396319429
336	22	34.146	111.456	18.666	65.568	3	22.61	7	12	43	13	5	45	6	8.464	9.648	0	0.006837956	3.555987143	4.555612857	0.759293429	16.29174286	33290057.14	8908411.429	24415800	0.992730571	0.816883857	1.215644286	0.682737143
337	11	26.514	120.864	19.818	107.616	10	32.21	6	5	23	13	11	17	6	12.592	11.6	0.095079057	0.552983857	4.471511429	35.17935714	0.359750429	33.34562857	34024400	9768818.571	2236110	0.381758857	0.145640714	0.782649429	0.490303286
338	21	24.282	142.944	22.59	124.704	6	27.47	7	6	44	13	6	15	5	5.776	14.416	0	0.008703337	3.525048571	4.524168571	0.409379571	29.44021429	35678214.29	6904837.143	3351200	0.990739571	0.816968857	1.221197143	0.680727429
339	9	22.806	111.072	26.658	95.328	10	32.99	12	12	39	8	14	49	6	10.256	16.88	0	0.024388643	3.540854286	4.540208571	0.99992	2.754911429	29762928.57	10272057.14	6279100	0.974178571	0.802586857	1.218614286	0.681796
340	16	29.646	104.352	19.458	109.344	12	30.41	11	13	35	10	9	41	5	5.84	13.36	0	0.012645757	3.550524286	4.550041429	0.99992	2.75737	33598028.57	14463857.14	9403250	0.986599143	0.812513857	1.21702	0.682437286
341	9	18.27	80.928	18.306	115.104	6	49.67	9	12	27	9	8	14	4	5.904	12.784	0.001816781	0.052317071	3.610194286	5.199425714	0.293561286	45.15622857	32744242.86	12148428.57	1526527.143	0.948001714	0.706789	1.166664286	0.642249
342	20	22.518	106.848	31.158	67.488	3	48.23	7	15	15	6	13	30	5	17.392	9.808	0.550989429	0.820265	5.915052857	116.4007143	0.760622429	5.368608571	25225114.29	14036457.14	3577.021429	0.153978	0.034041871	0.578520571	0.384165571
343	11	33.462	80.736	24.786	106.08	10	20.39	9	14	50	13	13	49	6	9.392	11.696	0	0.012332986	3.586507143	4.586817143	0.99992	2.75085	32948100	16999328.57	21047371.43	0.986971714	0.810519571	1.210305714	0.684742429
344	11	29.934	82.272	31.086	58.464	8	43.67	13	7	38	12	6	29	2	12.912	13.808	0	0.026414629	3.487514286	4.486302857	0.453504286	14.56325714	32701742.86	671723.7143	5103350	0.971897857	0.803445571	1.227637143	0.678522
345	11	25.722	81.504	25.758	93.216	7	29.93	9	10	21	8	6	23	5	18.992	18.576	0	0.018103386	3.551142857	4.550682857	0.676363	3.034495714	31603042.86	6044264.286	233891.5714	0.980845714	0.807583143	1.216717143	0.682513571
346	20	25.29	92.832	25.974	123.36	8	34.19	13	13	16	14	7	21	4	12.304	15.056	0.253896429	0.763478857	5.055987143	92.55308571	0.356885857	23.92985714	36431185.71	15037857.14	2237035.714	0.179435714	0.051655829	0.669610857	0.435493
347	11	22.23	98.208	19.674	132.576	5	36.29	8	10	22	7	11	18	7	15.888	4.88	0.0574424	0.485177714	4.229388571	27.12651429	0.308823857	53.66475714	32094771.43	16467971.43	2236862.857	0.454094857	0.198492857	0.841779571	0.518853143
348	13	34.254	136.8	19.134	96.864	10	47.69	12	11	46	8	14	30	5	16.336	14.928	0	0.024425014	3.497401429	4.497818571	0.769192	5.682618571	28091657.14	5920218.571	1164280	0.974044571	0.804515571	1.225845714	0.679024
349	20	35.73	65.76	19.314	77.088	5	31.79	14	10	21	9	10	36	7	12.176	11.024	0	0.010575629	3.5454	4.544841429	0.99992	3.419315714	30259585.71	3221587.143	1330812.857	0.988777857	0.814605571	1.217911429	0.682120286
350	16	25.038	81.12	28.674	107.424	11	49.97	7	12	31	7	7	23	5	14.032	12.496	0	0.0207797	3.498255714	4.497012857	0.684230143	2.780151429	27394500	4748694.286	366103.8571	0.977911857	0.807587286	1.225281429	0.679209857
351	21	35.982	107.424	23.094	143.136	5	27.71	10	6	47	7	12	36	6	6.576	5.776	0	0.008779331	3.559808571	4.559474286	0.99992	2.772987143	31540500	8723985.714	7197461.429	0.990684857	0.815445714	1.215391429	0.683058714
352	9	24.642	94.56	34.218	92.448	10	40.97	6	9	20	12	15	44	4	18.576	17.04	0.230354286	0.486541429	5.098375714	25.50941429	0.894513143	3.322584286	25610128.57	3151384.286	673947.7143	0.495223571	0.152696857	0.705676	0.442678286
353	14	24.714	76.512	33.858	138.528	10	40.91	6	7	29	7	7	16	5	6.384	9.328	0	0.0194426	3.481331429	4.480105714	0.300047286	57.37325714	31265642.86	5846470	48933.64286	0.979297714	0.810154143	1.229188571	0.678032286
354	16	22.158	101.472	35.73	65.952	3	34.61	6	9	37	11	14	39	3	8.08	6.896	0	0.014392357	3.536047143	4.535325714	0.99992	3.892081429	29231757.14	8711881.429	8809318.571	0.984741	0.811520714	1.219395714	0.681460714
355	16	19.998	135.456	27.09	56.928	6	42.05	6	10	35	8	7	38	5	16.656	8.272	0	0.074432457	3.493251429	7.547764286	0.559567286	16.9463	24370657.14	445751.5714	1093527.143	0.920701	0.696141143	1.138752857	0.664880143
356	21	31.158	57.312	21.078	78.048	12	40.13	11	12	38	9	14	34	7	12.848	10.864	0	0.012714557	3.518464286	4.517454286	0.983542	2.76963	27410414.29	6267554.286	4436438.571	0.986491571	0.813787429	1.222312857	0.680332143
357	10	31.41	86.688	22.734	83.808	6	23.63	9	9	23	14	14	48	5	16.848	11.44	0	0.015722029	3.5769	4.576798571	0.99992	3.588204286	28490328.57	3459212.857	1747352.857	0.983391286	0.808339429	1.212237143	0.684153286
358	13	28.242	53.664	27.198	83.616	5	23.75	12	10	29	7	10	15	5	10.448	13.008	0	0.012155386	3.539542857	4.538881429	0.470039429	22.61727143	34278028.57	15630500	8568801.429	0.987105857	0.813186714	1.218554286	0.681719429
359	8	33.426	103.584	31.878	83.424	8	48.71	14	6	42	5	10	37	6	7.632	9.168	0.016425143	0.0402298	3.936541429	4.955792857	0.99992	2.785435714	28956914.29	15538.51429	1263332.857	0.958785429	0.635906429	1.104655714	0.598217429
360	23	27.234	101.28	24.102	117.408	11	25.55	13	7	46	14	14	23	2	4.944	8.944	0	0.007391147	3.568517143	4.568285714	0.99992	2.981605714	36459457.14	16904257.14	10770700	0.992151286	0.816311571	1.213895714	0.683663143
361	20	26.874	129.12	26.406	57.12	10	22.37	15	8	31	11	5	14	6	15.504	10.544	0	0.007441884	3.58032	4.580414286	0.689466571	2.767578571	35486900	3210297.143	2230970	0.992109857	0.815174571	1.211462857	0.684341286
362	20	22.374	62.304	28.638	86.688	7	37.73	13	9	24	10	10	36	2	11.344	13.328	0	0.012551857	3.524725714	4.523788571	0.912731571	4.925738571	30129185.71	1276964.286	461657.2857	0.986671429	0.813637143	1.22123	0.680743
363	10	29.574	104.16	34.542	80.928	10	46.25	14	7	29	10	11	46	5	10.928	18.096	0.113162286	0.389123857	4.636857143	18.42498571	0.99992	2.762937143	30412900	127157	408597.7143	0.587754429	0.220996143	0.789755571	0.480342857
364	13	20.502	93.984	19.854	78.624	9	40.55	12	7	24	6	12	35	6	14.064	14.992	0.029260386	0.458317143	3.991811429	26.23947143	0.927219	2.76358	26553771.43	1576860	34302.88571	0.472035571	0.247492	0.906087571	0.565972714
365	11	18.342	130.464	30.726	51.744	7	25.49	7	14	23	15	8	44	5	4.272	8.816	0	0.015417886	3.568782857	4.568554286	0.99992	2.76197	35662814.29	19331728.57	17134442.86	0.983695143	0.809268143	1.213844286	0.683681857
366	16	29.718	111.84	28.206	103.776	11	33.41	12	10	17	8	5	21	5	9.2	17.136	0.322823571	0.755606857	5.36409	83.73678571	0.899065143	3.034247143	33875042.86	6293200	1892981.429	0.200995143	0.053137743	0.636465	0.420271429
367	22	28.638	75.744	25.038	73.056	7	35.51	12	14	19	11	7	38	4	17.072	5.68	0	0.241275857	3.509735714	25.25027143	0.602131571	15.14292857	31093657.14	4145640	1021577.143	0.719334	0.495166	1.037725714	0.663914429
368	18	20.61	82.848	33.246	61.536	12	49.79	12	11	31	8	13	21	5	15.728	5.04	0	0.018404329	3.492422857	4.491145714	0.676977143	8.904994286	28991885.71	5218078.571	490749.8571	0.980421286	0.810181714	1.22676	0.678735
369	18	23.814	73.056	24.426	53.088	10	24.71	12	7	15	5	15	25	7	6.608	5.712	0	0.009133639	3.572228571	4.57204	0.99992	2.769031429	32003314.29	15354685.71	5645592.857	0.990320286	0.814524857	1.213205714	0.683883286
370	17	29.25	142.56	21.834	76.512	3	46.01	9	6	47	11	8	12	5	6.32	5.328	0	0.018024986	3.475654286	4.476678571	0.496568143	43.15815714	33303914.29	2489535.714	396027.4286	0.980800143	0.811568	1.229901429	0.677708
371	19	27.45	74.4	30.546	101.472	4	37.49	10	10	18	10	15	38	7	6.448	8.688	0.092501657	0.654667286	4.445287143	58.32498571	0.99992	2.81132	32293785.71	13618928.57	1393042.857	0.260576429	0.101024643	0.777385286	0.496333571
372	22	22.302	56.736	28.89	132.768	3	30.77	13	9	19	7	9	48	3	4.624	7.536	0	0.009305743	3.549347143	4.548845714	0.99992	2.877608571	34015342.86	10896528.57	10983528.57	0.990121429	0.815539857	1.217254286	0.682367714
373	18	21.402	79.392	22.122	52.128	7	26.27	11	12	40	5	7	42	5	10.352	4.304	0	0.009710274	3.565191429	4.564945714	0.99992	2.793598571	27970042.86	5551495.714	22559157.14	0.989707857	0.814468	1.21452	0.683437714
374	11	19.89	109.344	32.094	134.688	3	31.25	15	13	39	13	9	41	3	15.536	10.096	0	0.018901857	3.535875714	4.535231429	0.730822857	7.399301429	33490285.71	6523385.714	695609.1429	0.979973571	0.807798714	1.219458571	0.681579286
375	16	24.354	116.256	35.802	59.232	7	34.55	7	9	26	6	11	33	5	15.088	5.904	0	0.064731229	3.536217143	7.807871429	0.855695	2.778822857	22331728.57	1674665.714	6764.374286	0.930830429	0.697844143	1.128085714	0.666205
376	10	25.326	114.528	35.406	127.584	12	23.93	14	10	15	8	12	25	6	12.944	5.392	0.162299	0.652544429	4.791565714	52.71584286	0.534404286	25.51987143	35190628.57	16819671.43	2238388.571	0.286623429	0.0947627	0.720485857	0.463777429
377	22	21.366	51.744	19.278	121.632	9	39.89	13	7	13	12	10	22	3	6.8	13.296	0.160668857	0.721748857	4.729637143	74.23505714	0.685666429	11.2549	34831842.86	7930377.143	2235871.429	0.215842571	0.071195271	0.720908571	0.462215
378	9	27.522	86.112	23.058	129.312	11	27.53	7	14	27	15	9	25	6	14.576	18.352	0	0.020352214	3.527841429	4.526995714	0.354444429	23.57054286	34182700	15759585.71	370648	0.978431286	0.806477429	1.220551429	0.680934143
379	13	18.846	133.152	18.054	63.264	7	31.43	11	10	42	11	7	49	4	5.968	18.032	0	0.016085971	3.546697143	4.546138571	0.99992	2.758345714	33752685.71	8502611.429	18544728.57	0.982966857	0.809690571	1.217677143	0.682198286
380	17	20.07	79.776	29.322	90.528	5	38.21	10	8	30	13	6	19	6	7.184	11.792	0	0.0149548	3.503734286	4.502644286	0.640605714	18.42094286	33717585.71	1626921.429	318746.8571	0.984104	0.812675286	1.224987143	0.679411857
381	15	35.658	104.736	20.538	86.112	4	29.27	7	7	16	12	6	31	4	4.656	19.408	0.251206286	0.739505571	5.12064	79.38538571	0.99992	3.953864286	34938928.57	7945152.857	5518584.286	0.208117286	0.060008114	0.66568	0.439275143
382	21	34.758	72.096	24.534	64.608	12	29.99	10	14	43	11	12	23	2	6.48	13.744	0	0.009501714	3.552547143	4.552051429	0.99992	4.482105714	33215571.43	16629285.71	15227671.43	0.989917714	0.815164429	1.216614286	0.682586571
383	17	19.53	57.504	32.274	99.36	10	38.03	14	12	38	11	10	32	3	7.28	11.152	0	0.014884257	3.525074286	4.524175714	0.99992	2.792778571	33208028.57	8138517.143	7055115.714	0.984208857	0.811591571	1.221268571	0.680739571
384	13	25.902	84	27.81	98.4	12	30.11	9	12	30	14	6	20	2	6.64	8.496	0	0.015410557	3.536078571	4.535365714	0.796310143	9.22582	34353800	8499794.286	1200514.286	0.983662714	0.81081	1.219901429	0.681289286
385	19	31.842	132.384	24.858	69.792	9	45.71	11	11	33	10	12	28	7	9.872	10.448	0.177459714	0.657467571	4.811684286	53.74622857	0.99992	2.771942857	29990971.43	6105261.429	378223.7143	0.280600857	0.090343743	0.713723857	0.456987
386	10	22.446	135.264	21.438	94.752	4	49.37	6	13	33	9	7	42	2	7.952	10.288	0.211391714	0.428459286	4.991171429	21.08192857	0.99992	4.252321429	27062100	5559120	726422.4286	0.548814429	0.175294143	0.723987429	0.446874286
387	18	33.354	127.2	27.774	142.56	5	41.45	7	11	37	12	14	43	3	7.824	4.976	0	0.0155473	3.515281429	4.54688	0.99992	2.79199	29702757.14	8944792.857	207209.1429	0.983562143	0.810128714	1.221471429	0.679761857
388	18	33.822	48.672	34.866	95.52	3	29.45	7	10	38	10	10	45	2	7.504	18.8	0	0.010885814	3.552437143	4.551922857	0.814267857	5.496081429	30501400	7691860	18057671.43	0.988457	0.814011286	1.216648571	0.682602857
389	12	29.466	70.944	20.106	108.96	3	37.31	6	14	20	7	11	32	3	18.192	6.288	0	0.024277214	3.524831429	4.814445714	0.634894143	4.357042857	24806928.57	10682500	307065.8571	0.974994857	0.793679571	1.209384286	0.678536571
390	11	19.674	59.232	25.542	84.96	5	22.55	8	9	43	10	7	43	2	14.8	9.776	0	0.013639671	3.553218571	4.55276	0.600903571	11.28762857	29935371.43	2584337.143	19912171.43	0.985561286	0.811078429	1.216082857	0.682593286
391	10	24.39	74.208	34.074	48.864	4	46.97	8	7	20	11	13	38	5	12.24	16.976	0.182092857	0.441592714	4.930385714	21.75118571	0.920450143	5.481008571	27063514.29	841126.7143	1737532.857	0.543887714	0.180715	0.738337143	0.455613571
392	9	33.57	143.136	19.494	75.936	9	47.75	9	7	28	9	10	14	5	6.032	9.872	0.380894714	0.520231143	5.5424	28.8483	0.817085571	12.21385714	32882585.71	9160078.571	2237798.571	0.461781571	0.119052714	0.643167143	0.40485
393	12	28.422	98.592	31.122	118.944	11	46.55	6	14	21	9	11	19	3	6.992	14.96	0.327957857	0.61323	5.374138571	40.11025714	0.460461	18.37002857	32080271.43	19007471.43	2237227.143	0.365112714	0.097947729	0.653164857	0.415503429
394	24	24.174	116.832	34.902	80.544	5	28.97	15	12	23	12	9	21	3	5.552	16.432	0	0.008119444	3.555524286	4.579922857	0.99992	3.104801429	35750014.29	12977242.86	34625.01429	0.991410286	0.815127571	1.215072857	0.682460571
395	9	29.322	120.288	23.886	49.056	3	38.69	10	14	13	10	12	20	3	18.704	18.224	0.579041857	0.724656571	5.990178571	65.0296	0.639972571	6.0186	31380714.29	15190642.86	177865.8571	0.258419286	0.057192086	0.580678571	0.383501143
396	23	21.69	66.336	18.486	93.024	10	22.85	9	9	47	10	5	19	4	15.984	19.536	0	0.006610057	3.57848	4.578454286	0.748529714	3.148468571	33281900	6377660	18330528.57	0.992979429	0.816011714	1.211691429	0.684269571
397	8	29.142	129.696	30.474	80.736	7	32.09	8	11	33	6	11	20	2	11.408	6.544	0	0.026688871	3.531345714	4.53061	0.730163143	8.436578571	28311328.57	10288571.43	112524.8286	0.971718571	0.801125571	1.220495714	0.681114429
398	23	35.586	61.728	35.01	123.936	9	28.91	9	5	31	7	14	22	5	9.648	8.72	0	0.008363119	3.524321429	4.523472857	0.502483429	25.41668571	32403071.43	11428400	3348225.714	0.991098571	0.817379857	1.221371429	0.680704
399	13	32.346	115.68	29.97	98.784	9	23.81	9	14	33	9	10	49	5	6.16	19.056	0	0.012186	3.575604286	4.575475714	0.99992	2.744652857	33031085.71	17603457.14	15044300	0.987112143	0.8115	1.212492857	0.684059286
400	16	23.706	114.144	34.254	127.392	6	24.83	14	9	26	11	12	26	3	14.864	12.016	0	0.010325314	3.536184286	4.535481429	0.393884857	19.02985714	35462800	13662742.86	1973.165857	0.989038286	0.814916857	1.219107143	0.681487571
401	22	28.89	121.056	21.942	125.088	8	33.83	10	10	26	12	8	24	6	19.792	12.048	0.018604614	0.510843429	3.800504286	53.84094286	0.465005286	15.38635714	33733342.86	8081912.857	2237605.714	0.397603286	0.247694143	0.943429	0.607588429
402	23	22.554	64.224	30.618	64.224	8	21.71	11	13	49	15	11	30	6	8.048	13.104	0	0.006280256	3.581772857	4.58194	0.99992	2.750425714	34912985.71	15460300	26618742.86	0.993328429	0.815987	1.211108571	0.684410286
403	11	35.478	89.568	25.11	55.392	7	39.35	5	8	31	15	8	23	3	7.344	17.488	0	0.023801429	3.520934286	4.51996	0.99992	3.558982857	30890357.14	1287747.143	1134737.143	0.974759143	0.803903286	1.221884286	0.680491714
404	18	20.142	94.752	25.434	128.928	4	32.57	11	11	41	6	13	42	5	11.088	11.824	0	0.012039071	3.542601429	4.541994286	0.968284143	4.251391429	27829214.29	8790022.857	2494344.286	0.987231143	0.813404429	1.218344286	0.681927857
405	23	22.266	101.664	20.394	110.304	7	40.73	13	8	38	15	13	27	4	6.192	5.808	0	0.011782457	3.517084286	4.516061429	0.99992	2.790897143	34412700	8844580	647380.1429	0.987477143	0.814718	1.222572857	0.680258
406	23	31.662	132.576	32.31	55.008	10	42.59	12	8	42	7	14	17	4	15.12	11.472	0	0.012320586	3.493992857	4.492787143	0.550348571	13.58334286	29974057.14	5748895.714	373030.1429	0.986875143	0.815604143	1.226705714	0.678835714
407	10	19.062	112.608	30.582	130.848	6	37.13	10	11	23	15	10	37	6	11.376	8.912	0.121452	0.493863143	4.644555714	26.88541429	0.782929571	11.42792857	32863514.29	6336882.857	2188801.429	0.466564571	0.170398143	0.768832286	0.478129571
408	11	26.586	129.888	31.734	96.288	9	20.57	13	9	23	10	10	28	7	19.92	18.768	0	0.012441914	3.585901429	4.586217143	0.736417143	2.890575714	33316285.71	7670167.143	9172.291429	0.986857857	0.810443143	1.210392857	0.684707
409	19	32.85	102.432	32.598	107.04	9	20.81	15	6	40	7	11	28	5	10.832	12.976	0	0.00728728	3.581871429	4.58217	0.914166571	4.390468571	33189814.29	5264381.429	5119738.571	0.992273714	0.815237429	1.211298571	0.684391
410	8	30.726	140.832	19.926	105.312	12	31.13	8	7	19	5	13	15	3	12.656	16.016	0.337751714	0.609742857	5.40541	40.33471429	0.295702143	24.3	32326185.71	19730442.86	2236610	0.363030143	0.096383529	0.647340571	0.414850429
411	10	22.77	48.48	33.39	118.176	5	35.33	13	15	44	8	6	46	3	6.416	14.64	0	0.023506771	3.533772857	4.532991429	0.99992	3.211774286	32539128.57	8753550	16749128.57	0.975097286	0.803582	1.219755714	0.681307286
412	16	24.858	102.24	27.594	125.856	5	40.19	8	12	19	13	7	30	5	10.576	8.464	0.302545714	0.716536714	5.271422857	65.4866	0.683390857	15.51951429	32478500	7197107.143	2195274.286	0.246345714	0.067147114	0.652426	0.422690286
413	21	23.202	73.632	31.338	82.464	6	31.73	5	12	48	6	14	14	4	6.768	13.712	0	0.010053057	3.515408571	4.514488571	0.487145	21.27324286	28630228.57	20223900	13613728.57	0.989303	0.816399857	1.222938571	0.680162143
414	23	26.982	92.448	31.23	58.848	2	43.79	6	8	40	9	15	45	3	16.112	12.4	0	0.012667743	3.4908	4.4896	0.616876714	9.788927143	24234342.86	3262651.429	6399145.714	0.986503857	0.815530429	1.227162857	0.678734571
415	8	28.566	113.568	34.038	119.712	8	42.83	8	5	17	6	9	23	5	17.2	6.352	0.475537286	0.586234429	5.829114286	36.62231429	0.544344571	2.765754286	31439700	6156262.857	1277065.714	0.399479	0.094723714	0.608582286	0.392281
416	16	21.51	61.536	19.242	80.352	8	48.95	8	10	45	7	13	37	3	9.552	13.424	0	0.020355486	3.499915714	4.498685714	0.99992	3.294034286	24054842.86	4808514.286	8217855.714	0.978365286	0.807881	1.225047143	0.679296
417	20	34.11	109.728	28.17	135.456	6	35.21	5	5	47	6	14	37	5	15.216	15.92	0	0.011713457	3.529555714	4.528737143	0.774177857	5.845264286	22075271.43	3330384.286	1015469.286	0.987561857	0.814297429	1.220724286	0.680979857
418	22	29.394	77.088	30.006	83.232	6	30.23	7	7	34	12	12	18	2	8.752	11.28	0	0.009142427	3.526161429	4.525345714	0.595757571	13.01232857	32778871.43	9342764.286	3677340	0.990275857	0.816620714	1.221088571	0.680812429
419	20	21.546	133.344	34.578	133.344	7	22.91	9	7	28	6	9	48	2	11.888	16.464	0	0.007621527	3.578732857	4.578667143	0.825056429	5.022368571	27442900	1705442.857	620894	0.991915714	0.815254286	1.21182	0.684273571
420	22	29.106	58.272	31.95	65.76	5	38.75	13	9	30	11	9	39	3	18.096	15.824	0	0.011719257	3.504911429	4.503811429	0.522546143	10.65557143	30120185.71	66608.87143	5105804.286	0.987530429	0.815391286	1.224595714	0.679528
421	20	35.838	50.592	33.21	61.728	4	43.19	12	13	40	7	9	33	3	13.584	10	0	0.014368314	3.500988571	4.499804286	0.827412857	7.59635	27113214.29	1775354.286	7765644.286	0.984718857	0.813349857	1.225298571	0.679318286
422	9	32.022	137.568	30.51	137.376	3	29.87	13	11	23	11	12	45	7	9.968	9.52	0.152325	0.548440857	4.794911429	33.52244286	0.99992	5.567734286	32746514.29	9338430	315667	0.403763857	0.137151429	0.734701571	0.467499143
423	15	30.762	60.96	28.962	51.168	3	22.07	10	8	13	10	10	33	6	9.424	9.616	0	0.009789367	3.580921429	4.581058571	0.99992	5.249951429	31817957.14	5986354.286	8395225.714	0.989643286	0.813018714	1.211301429	0.684364
424	10	26.478	60.576	33.102	114.336	11	27.83	14	7	47	8	14	15	4	11.792	16.496	0	0.018516571	3.518334286	4.517408571	0.246955857	36.09398571	36305414.29	19105657.14	17013900	0.980356857	0.808638143	1.222231429	0.680351429
425	21	24.246	58.848	18.162	122.976	7	24.59	15	6	50	13	8	32	3	12.08	14.288	0	0.007790891	3.555934286	4.555508571	0.734435286	8.186635714	34018214.29	1176470	11142457.14	0.991724143	0.816396571	1.21603	0.682731857
426	23	29.214	56.352	32.994	92.64	10	28.31	14	6	42	13	8	46	4	10.416	9.712	0	0.008189521	3.557591429	4.557234286	0.99992	2.762274286	33188657.14	380.2613143	14414300	0.991304143	0.816020857	1.21575	0.682896571
427	11	22.338	87.264	25.686	82.272	5	30.83	10	13	49	15	14	41	4	13.552	13.872	0	0.018647771	3.549412857	4.548908571	0.999789286	4.117641429	30497628.57	8105254.286	8935611.429	0.980264571	0.807310857	1.217177143	0.682385286
428	21	23.958	112.992	19.062	142.944	2	36.17	14	6	32	5	10	33	6	17.712	18.064	0	0.011459843	3.513568571	4.512567143	0.583537571	10.91168571	31528785.71	4200685.714	1802.489714	0.987809571	0.815447429	1.22332	0.680138
429	15	32.886	128.928	32.346	79.584	8	34.91	9	14	17	11	13	13	4	10.864	17.232	0.435013429	0.78003	5.644822857	92.58474286	0.327204286	26.23444286	35727514.29	24948900	2235738.571	0.185499714	0.044101043	0.605055143	0.396062
430	13	34.182	123.168	20.718	92.832	6	47.09	11	9	31	5	6	40	7	10.672	14.864	0.209792857	0.563076714	4.958841429	33.97265714	0.692251429	14.17097143	27762457.14	339605.5714	440681.5714	0.402783571	0.125653429	0.708681	0.44656
431	12	32.31	118.752	20.754	68.064	8	35.39	11	5	40	6	9	31	6	5.328	5.264	0	0.019622143	3.533591429	4.532822857	0.99992	2.788294286	31320471.43	2579020	7034825.714	0.979211286	0.807031571	1.219827143	0.681296286
432	21	34.326	95.136	28.422	82.656	11	49.25	13	10	38	6	6	40	7	4.304	10.064	0	0.015604129	3.499348571	4.498108571	0.99992	2.787282857	31128057.14	1441541.429	4514158.571	0.983404714	0.812102	1.22513	0.679263429
433	19	20.538	110.496	22.086	77.28	3	38.33	8	14	46	9	12	41	4	8.976	13.04	0	0.013422571	3.522377143	4.521431429	0.966017857	5.869815714	27950128.57	10989642.86	8324831.429	0.985749857	0.813015429	1.221672857	0.680594429
